"generation","offspring_size","selection_gradient","feedback"
46517,1.0000000000002374,-2.373656826647458e-13,2.373656826645204e-13
46518,1.0000000000002371,-2.3714363805982095e-13,2.37143638059596e-13
46519,1.000000000000237,-2.369215934548961e-13,2.369215934546716e-13
46520,1.0000000000002367,-2.3669954884997134e-13,2.3669954884974723e-13
46521,1.0000000000002365,-2.364775042450465e-13,2.364775042448228e-13
46522,1.0000000000002363,-2.362554596401217e-13,2.3625545963989843e-13
46523,1.000000000000236,-2.3603341503519686e-13,2.36033415034974e-13
46524,1.0000000000002358,-2.3581137043027203e-13,2.358113704300496e-13
46525,1.0000000000002356,-2.355893258253472e-13,2.355893258251252e-13
46526,1.0000000000002354,-2.3536728122042237e-13,2.353672812202008e-13
46527,1.0000000000002351,-2.351452366154976e-13,2.351452366152764e-13
46528,1.000000000000235,-2.3492319201057276e-13,2.34923192010352e-13
46529,1.0000000000002347,-2.3470114740564793e-13,2.347011474054276e-13
46530,1.0000000000002345,-2.344791028007231e-13,2.344791028005032e-13
46531,1.0000000000002343,-2.3425705819579827e-13,2.3425705819557875e-13
46532,1.000000000000234,-2.3403501359087344e-13,2.3403501359065433e-13
46533,1.0000000000002338,-2.338129689859486e-13,2.3381296898572995e-13
46534,1.0000000000002336,-2.335909243810238e-13,2.3359092438080553e-13
46535,1.0000000000002334,-2.33368879776099e-13,2.3336887977588115e-13
46536,1.0000000000002331,-2.331468351711742e-13,2.3314683517095673e-13
46537,1.000000000000233,-2.3292479056624935e-13,2.3292479056603235e-13
46538,1.0000000000002327,-2.327027459613245e-13,2.3270274596110793e-13
46539,1.0000000000002325,-2.324807013563997e-13,2.324807013561835e-13
46540,1.0000000000002323,-2.3225865675147486e-13,2.322586567512591e-13
46541,1.000000000000232,-2.3203661214655003e-13,2.3203661214633465e-13
46542,1.0000000000002318,-2.318145675416252e-13,2.318145675414102e-13
46543,1.0000000000002316,-2.3159252293670037e-13,2.3159252293648585e-13
46544,1.0000000000002314,-2.3137047833177554e-13,2.313704783315614e-13
46545,1.0000000000002311,-2.311484337268507e-13,2.31148433726637e-13
46546,1.000000000000231,-2.3092638912192593e-13,2.309263891217126e-13
46547,1.0000000000002307,-2.307043445170011e-13,2.307043445167882e-13
46548,1.0000000000002305,-2.3048229991207627e-13,2.3048229991186377e-13
46549,1.0000000000002303,-2.3026025530715144e-13,2.3026025530693935e-13
46550,1.00000000000023,-2.300382107022266e-13,2.300382107020149e-13
46551,1.0000000000002298,-2.298161660973018e-13,2.2981616609709055e-13
46552,1.0000000000002296,-2.2959412149237696e-13,2.295941214921661e-13
46553,1.0000000000002294,-2.2937207688745213e-13,2.293720768872417e-13
46554,1.0000000000002292,-2.291500322825273e-13,2.2915003228231727e-13
46555,1.000000000000229,-2.2892798767760247e-13,2.2892798767739284e-13
46556,1.0000000000002287,-2.2870594307267764e-13,2.287059430724684e-13
46557,1.0000000000002285,-2.284838984677528e-13,2.28483898467544e-13
46558,1.0000000000002283,-2.28261853862828e-13,2.2826185386261957e-13
46559,1.000000000000228,-2.2803980925790315e-13,2.2803980925769514e-13
46560,1.0000000000002278,-2.278177646529783e-13,2.278177646527707e-13
46561,1.0000000000002276,-2.275957200480535e-13,2.275957200478463e-13
46562,1.0000000000002274,-2.2737367544312866e-13,2.2737367544292187e-13
46563,1.0000000000002272,-2.2715163083820383e-13,2.2715163083799744e-13
46564,1.000000000000227,-2.26929586233279e-13,2.2692958623307302e-13
46565,1.0000000000002267,-2.2670754162835417e-13,2.267075416281486e-13
46566,1.0000000000002265,-2.2648549702342934e-13,2.2648549702322416e-13
46567,1.0000000000002263,-2.2626345241850452e-13,2.2626345241829974e-13
46568,1.000000000000226,-2.2604140781357969e-13,2.2604140781337531e-13
46569,1.0000000000002258,-2.2581936320865486e-13,2.258193632084509e-13
46570,1.0000000000002256,-2.2559731860373003e-13,2.2559731860352646e-13
46571,1.0000000000002254,-2.253752739988052e-13,2.25375273998602e-13
46572,1.0000000000002252,-2.2515322939388037e-13,2.2515322939367759e-13
46573,1.000000000000225,-2.2493118478895554e-13,2.2493118478875316e-13
46574,1.0000000000002247,-2.2470914018403068e-13,2.247091401838287e-13
46575,1.0000000000002245,-2.2448709557910585e-13,2.2448709557890429e-13
46576,1.0000000000002243,-2.2426505097418103e-13,2.2426505097397983e-13
46577,1.000000000000224,-2.240430063692562e-13,2.240430063690554e-13
46578,1.0000000000002238,-2.2382096176433137e-13,2.2382096176413098e-13
46579,1.0000000000002236,-2.2359891715940654e-13,2.2359891715920656e-13
46580,1.0000000000002234,-2.233768725544817e-13,2.233768725542821e-13
46581,1.0000000000002232,-2.2315482794955688e-13,2.2315482794935768e-13
46582,1.000000000000223,-2.2293278334463202e-13,2.2293278334443323e-13
46583,1.0000000000002227,-2.227107387397072e-13,2.227107387395088e-13
46584,1.0000000000002225,-2.2248869413478237e-13,2.2248869413458436e-13
46585,1.0000000000002223,-2.2226664952985754e-13,2.2226664952965993e-13
46586,1.000000000000222,-2.220446049249327e-13,2.220446049247355e-13
46587,1.0000000000002218,-2.2182256032000788e-13,2.2182256031981105e-13
46588,1.0000000000002216,-2.2160051571508302e-13,2.216005157148866e-13
46589,1.0000000000002214,-2.213784711101582e-13,2.2137847110996215e-13
46590,1.0000000000002212,-2.2115642650523336e-13,2.2115642650503773e-13
46591,1.000000000000221,-2.2093438190030853e-13,2.2093438190011328e-13
46592,1.0000000000002207,-2.2071233729538368e-13,2.2071233729518883e-13
46593,1.0000000000002205,-2.2049029269045885e-13,2.2049029269026437e-13
46594,1.0000000000002203,-2.2026824808553402e-13,2.2026824808533995e-13
46595,1.00000000000022,-2.200462034806092e-13,2.200462034804155e-13
46596,1.0000000000002198,-2.1982415887568434e-13,2.1982415887549105e-13
46597,1.0000000000002196,-2.196021142707595e-13,2.196021142705666e-13
46598,1.0000000000002194,-2.1938006966583468e-13,2.1938006966564217e-13
46599,1.0000000000002192,-2.1915802506090985e-13,2.1915802506071772e-13
46600,1.000000000000219,-2.18935980455985e-13,2.1893598045579327e-13
46601,1.0000000000002187,-2.1871393585106017e-13,2.1871393585086882e-13
46602,1.0000000000002185,-2.1849189124613534e-13,2.184918912459444e-13
46603,1.0000000000002183,-2.1826984664121048e-13,2.1826984664101992e-13
46604,1.000000000000218,-2.1804780203628565e-13,2.1804780203609547e-13
46605,1.0000000000002178,-2.1782575743136082e-13,2.1782575743117104e-13
46606,1.0000000000002176,-2.1760371282643597e-13,2.1760371282624657e-13
46607,1.0000000000002174,-2.1738166822151114e-13,2.1738166822132212e-13
46608,1.0000000000002172,-2.171596236165863e-13,2.1715962361639766e-13
46609,1.000000000000217,-2.1693757901166145e-13,2.1693757901147321e-13
46610,1.0000000000002167,-2.1671553440673663e-13,2.1671553440654876e-13
46611,1.0000000000002165,-2.164934898018118e-13,2.164934898016243e-13
46612,1.0000000000002163,-2.1627144519688694e-13,2.1627144519669984e-13
46613,1.000000000000216,-2.160494005919621e-13,2.160494005917754e-13
46614,1.0000000000002158,-2.1582735598703726e-13,2.1582735598685093e-13
46615,1.0000000000002156,-2.1560531138211243e-13,2.1560531138192648e-13
46616,1.0000000000002154,-2.153832667771876e-13,2.1538326677700203e-13
46617,1.0000000000002152,-2.1516122217226274e-13,2.1516122217207756e-13
46618,1.000000000000215,-2.1493917756733791e-13,2.1493917756715313e-13
46619,1.0000000000002147,-2.1471713296241306e-13,2.1471713296222866e-13
46620,1.0000000000002145,-2.1449508835748823e-13,2.144950883573042e-13
46621,1.0000000000002143,-2.1427304375256338e-13,2.1427304375237973e-13
46622,1.000000000000214,-2.1405099914763855e-13,2.1405099914745528e-13
46623,1.0000000000002138,-2.138289545427137e-13,2.138289545425308e-13
46624,1.0000000000002136,-2.1360690993778886e-13,2.1360690993760635e-13
46625,1.0000000000002134,-2.13384865332864e-13,2.1338486533268188e-13
46626,1.0000000000002132,-2.1316282072793918e-13,2.1316282072775743e-13
46627,1.000000000000213,-2.1294077612301432e-13,2.1294077612283295e-13
46628,1.0000000000002127,-2.127187315180895e-13,2.127187315179085e-13
46629,1.0000000000002125,-2.1249668691316464e-13,2.1249668691298402e-13
46630,1.0000000000002123,-2.122746423082398e-13,2.1227464230805957e-13
46631,1.000000000000212,-2.1205259770331496e-13,2.120525977031351e-13
46632,1.0000000000002118,-2.1183055309839013e-13,2.1183055309821065e-13
46633,1.0000000000002116,-2.1160850849346527e-13,2.1160850849328617e-13
46634,1.0000000000002114,-2.1138646388854044e-13,2.1138646388836172e-13
46635,1.0000000000002112,-2.111644192836156e-13,2.1116441928343722e-13
46636,1.000000000000211,-2.1094237467869076e-13,2.1094237467851277e-13
46637,1.0000000000002107,-2.107203300737659e-13,2.107203300735883e-13
46638,1.0000000000002105,-2.1049828546884105e-13,2.1049828546866382e-13
46639,1.0000000000002103,-2.1027624086391622e-13,2.1027624086373936e-13
46640,1.00000000000021,-2.1005419625899137e-13,2.1005419625881486e-13
46641,1.0000000000002098,-2.0983215165406654e-13,2.098321516538904e-13
46642,1.0000000000002096,-2.0961010704914168e-13,2.0961010704896594e-13
46643,1.0000000000002094,-2.0938806244421683e-13,2.0938806244404146e-13
46644,1.0000000000002092,-2.09166017839292e-13,2.0916601783911698e-13
46645,1.000000000000209,-2.0894397323436714e-13,2.089439732341925e-13
46646,1.0000000000002087,-2.087219286294423e-13,2.0872192862926803e-13
46647,1.0000000000002085,-2.0849988402451746e-13,2.0849988402434358e-13
46648,1.0000000000002083,-2.082778394195926e-13,2.0827783941941908e-13
46649,1.000000000000208,-2.0805579481466775e-13,2.080557948144946e-13
46650,1.0000000000002078,-2.0783375020974292e-13,2.0783375020957015e-13
46651,1.0000000000002076,-2.0761170560481807e-13,2.0761170560464565e-13
46652,1.0000000000002074,-2.073896609998932e-13,2.0738966099972118e-13
46653,1.0000000000002072,-2.0716761639496838e-13,2.071676163947967e-13
46654,1.000000000000207,-2.0694557179004353e-13,2.0694557178987223e-13
46655,1.0000000000002067,-2.0672352718511867e-13,2.0672352718494772e-13
46656,1.0000000000002065,-2.0650148258019382e-13,2.0650148258002325e-13
46657,1.0000000000002063,-2.06279437975269e-13,2.0627943797509877e-13
46658,1.000000000000206,-2.0605739337034413e-13,2.060573933701743e-13
46659,1.0000000000002058,-2.0583534876541928e-13,2.058353487652498e-13
46660,1.0000000000002056,-2.0561330416049443e-13,2.0561330416032532e-13
46661,1.0000000000002054,-2.053912595555696e-13,2.0539125955540084e-13
46662,1.0000000000002052,-2.0516921495064474e-13,2.0516921495047637e-13
46663,1.000000000000205,-2.0494717034571989e-13,2.0494717034555187e-13
46664,1.0000000000002047,-2.0472512574079503e-13,2.047251257406274e-13
46665,1.0000000000002045,-2.045030811358702e-13,2.0450308113570291e-13
46666,1.0000000000002043,-2.0428103653094535e-13,2.0428103653077844e-13
46667,1.000000000000204,-2.040589919260205e-13,2.0405899192585394e-13
46668,1.0000000000002038,-2.0383694732109564e-13,2.0383694732092944e-13
46669,1.0000000000002036,-2.0361490271617078e-13,2.0361490271600496e-13
46670,1.0000000000002034,-2.0339285811124593e-13,2.0339285811108046e-13
46671,1.0000000000002032,-2.031708135063211e-13,2.0317081350615598e-13
46672,1.000000000000203,-2.0294876890139625e-13,2.0294876890123148e-13
46673,1.0000000000002027,-2.027267242964714e-13,2.02726724296307e-13
46674,1.0000000000002025,-2.0250467969154654e-13,2.025046796913825e-13
46675,1.0000000000002023,-2.0228263508662168e-13,2.02282635086458e-13
46676,1.000000000000202,-2.0206059048169683e-13,2.020605904815335e-13
46677,1.0000000000002018,-2.0183854587677197e-13,2.0183854587660903e-13
46678,1.0000000000002016,-2.0161650127184712e-13,2.0161650127168452e-13
46679,1.0000000000002014,-2.013944566669223e-13,2.0139445666676005e-13
46680,1.0000000000002012,-2.0117241206199743e-13,2.0117241206183555e-13
46681,1.000000000000201,-2.0095036745707258e-13,2.0095036745691105e-13
46682,1.0000000000002007,-2.0072832285214773e-13,2.0072832285198657e-13
46683,1.0000000000002005,-2.0050627824722287e-13,2.0050627824706207e-13
46684,1.0000000000002003,-2.0028423364229802e-13,2.0028423364213757e-13
46685,1.0000000000002,-2.0006218903737316e-13,2.0006218903721307e-13
46686,1.0000000000001998,-1.998401444324483e-13,1.9984014443228857e-13
46687,1.0000000000001996,-1.9961809982752345e-13,1.9961809982736406e-13
46688,1.0000000000001994,-1.993960552225986e-13,1.9939605522243956e-13
46689,1.0000000000001992,-1.9917401061767374e-13,1.9917401061751506e-13
46690,1.000000000000199,-1.989519660127489e-13,1.9895196601259056e-13
46691,1.0000000000001987,-1.9872992140782403e-13,1.9872992140766606e-13
46692,1.0000000000001985,-1.9850787680289918e-13,1.9850787680274156e-13
46693,1.0000000000001983,-1.9828583219797432e-13,1.9828583219781706e-13
46694,1.000000000000198,-1.9806378759304947e-13,1.9806378759289256e-13
46695,1.0000000000001978,-1.9784174298812462e-13,1.9784174298796805e-13
46696,1.0000000000001976,-1.9761969838319976e-13,1.9761969838304355e-13
46697,1.0000000000001974,-1.973976537782749e-13,1.9739765377811905e-13
46698,1.0000000000001972,-1.9717560917335005e-13,1.9717560917319455e-13
46699,1.000000000000197,-1.969535645684252e-13,1.9695356456827002e-13
46700,1.0000000000001967,-1.9673151996350034e-13,1.9673151996334552e-13
46701,1.0000000000001965,-1.965094753585755e-13,1.9650947535842102e-13
46702,1.0000000000001963,-1.962874307536506e-13,1.962874307534965e-13
46703,1.000000000000196,-1.9606538614872575e-13,1.96065386148572e-13
46704,1.0000000000001958,-1.958433415438009e-13,1.9584334154364747e-13
46705,1.0000000000001956,-1.9562129693887604e-13,1.9562129693872297e-13
46706,1.0000000000001954,-1.953992523339512e-13,1.9539925233379847e-13
46707,1.0000000000001952,-1.9517720772902633e-13,1.9517720772887396e-13
46708,1.000000000000195,-1.9495516312410148e-13,1.9495516312394944e-13
46709,1.0000000000001947,-1.9473311851917663e-13,1.9473311851902494e-13
46710,1.0000000000001945,-1.9451107391425175e-13,1.945110739141004e-13
46711,1.0000000000001943,-1.942890293093269e-13,1.942890293091759e-13
46712,1.000000000000194,-1.9406698470440204e-13,1.9406698470425138e-13
46713,1.0000000000001938,-1.9384494009947718e-13,1.9384494009932688e-13
46714,1.0000000000001936,-1.9362289549455233e-13,1.9362289549440238e-13
46715,1.0000000000001934,-1.9340085088962747e-13,1.9340085088947785e-13
46716,1.0000000000001932,-1.931788062847026e-13,1.9317880628455333e-13
46717,1.000000000000193,-1.9295676167977774e-13,1.929567616796288e-13
46718,1.0000000000001927,-1.9273471707485288e-13,1.927347170747043e-13
46719,1.0000000000001925,-1.9251267246992803e-13,1.9251267246977977e-13
46720,1.0000000000001923,-1.9229062786500315e-13,1.9229062786485525e-13
46721,1.000000000000192,-1.920685832600783e-13,1.9206858325993072e-13
46722,1.0000000000001918,-1.9184653865515344e-13,1.9184653865500622e-13
46723,1.0000000000001916,-1.9162449405022859e-13,1.916244940500817e-13
46724,1.0000000000001914,-1.914024494453037e-13,1.9140244944515717e-13
46725,1.0000000000001912,-1.9118040484037885e-13,1.9118040484023264e-13
46726,1.000000000000191,-1.90958360235454e-13,1.9095836023530814e-13
46727,1.0000000000001907,-1.9073631563052914e-13,1.9073631563038361e-13
46728,1.0000000000001905,-1.9051427102560426e-13,1.9051427102545909e-13
46729,1.0000000000001903,-1.902922264206794e-13,1.9029222642053456e-13
46730,1.00000000000019,-1.9007018181575455e-13,1.9007018181561006e-13
46731,1.0000000000001898,-1.8984813721082967e-13,1.898481372106855e-13
46732,1.0000000000001896,-1.8962609260590482e-13,1.8962609260576098e-13
46733,1.0000000000001894,-1.8940404800097996e-13,1.8940404800083648e-13
46734,1.0000000000001892,-1.8918200339605508e-13,1.8918200339591193e-13
46735,1.000000000000189,-1.8895995879113023e-13,1.889599587909874e-13
46736,1.0000000000001887,-1.8873791418620537e-13,1.8873791418606287e-13
46737,1.0000000000001885,-1.885158695812805e-13,1.8851586958113835e-13
46738,1.0000000000001883,-1.8829382497635564e-13,1.8829382497621382e-13
46739,1.000000000000188,-1.8807178037143079e-13,1.880717803712893e-13
46740,1.0000000000001878,-1.878497357665059e-13,1.8784973576636474e-13
46741,1.0000000000001876,-1.8762769116158105e-13,1.8762769116144024e-13
46742,1.0000000000001874,-1.8740564655665617e-13,1.874056465565157e-13
46743,1.0000000000001872,-1.8718360195173132e-13,1.8718360195159116e-13
46744,1.000000000000187,-1.8696155734680646e-13,1.8696155734666664e-13
46745,1.0000000000001867,-1.8673951274188158e-13,1.8673951274174209e-13
46746,1.0000000000001865,-1.8651746813695673e-13,1.8651746813681759e-13
46747,1.0000000000001863,-1.8629542353203185e-13,1.8629542353189303e-13
46748,1.000000000000186,-1.86073378927107e-13,1.860733789269685e-13
46749,1.0000000000001859,-1.8585133432218211e-13,1.8585133432204396e-13
46750,1.0000000000001856,-1.8562928971725726e-13,1.8562928971711943e-13
46751,1.0000000000001854,-1.8540724511233238e-13,1.8540724511219488e-13
46752,1.0000000000001852,-1.8518520050740752e-13,1.8518520050727035e-13
46753,1.000000000000185,-1.8496315590248264e-13,1.849631559023458e-13
46754,1.0000000000001847,-1.847411112975578e-13,1.8474111129742127e-13
46755,1.0000000000001845,-1.845190666926329e-13,1.8451906669249672e-13
46756,1.0000000000001843,-1.8429702208770806e-13,1.842970220875722e-13
46757,1.000000000000184,-1.8407497748278318e-13,1.8407497748264764e-13
46758,1.0000000000001839,-1.8385293287785832e-13,1.8385293287772312e-13
46759,1.0000000000001836,-1.8363088827293344e-13,1.8363088827279856e-13
46760,1.0000000000001834,-1.8340884366800859e-13,1.8340884366787404e-13
46761,1.0000000000001832,-1.831867990630837e-13,1.8318679906294949e-13
46762,1.000000000000183,-1.8296475445815885e-13,1.8296475445802496e-13
46763,1.0000000000001827,-1.8274270985323397e-13,1.8274270985310038e-13
46764,1.0000000000001825,-1.8252066524830912e-13,1.8252066524817586e-13
46765,1.0000000000001823,-1.8229862064338424e-13,1.822986206432513e-13
46766,1.000000000000182,-1.8207657603845936e-13,1.8207657603832675e-13
46767,1.0000000000001819,-1.818545314335345e-13,1.8185453143340223e-13
46768,1.0000000000001816,-1.8163248682860962e-13,1.8163248682847765e-13
46769,1.0000000000001814,-1.8141044222368477e-13,1.8141044222355312e-13
46770,1.0000000000001812,-1.811883976187599e-13,1.8118839761862857e-13
46771,1.000000000000181,-1.80966353013835e-13,1.8096635301370402e-13
46772,1.0000000000001807,-1.8074430840891015e-13,1.8074430840877947e-13
46773,1.0000000000001805,-1.8052226380398527e-13,1.8052226380385492e-13
46774,1.0000000000001803,-1.803002191990604e-13,1.8030021919893037e-13
46775,1.00000000000018,-1.8007817459413554e-13,1.8007817459400584e-13
46776,1.0000000000001799,-1.7985612998921066e-13,1.7985612998908126e-13
46777,1.0000000000001796,-1.7963408538428578e-13,1.796340853841567e-13
46778,1.0000000000001794,-1.7941204077936093e-13,1.7941204077923218e-13
46779,1.0000000000001792,-1.7918999617443605e-13,1.791899961743076e-13
46780,1.000000000000179,-1.7896795156951117e-13,1.7896795156938306e-13
46781,1.0000000000001787,-1.787459069645863e-13,1.787459069644585e-13
46782,1.0000000000001785,-1.7852386235966143e-13,1.7852386235953395e-13
46783,1.0000000000001783,-1.7830181775473655e-13,1.7830181775460937e-13
46784,1.000000000000178,-1.7807977314981167e-13,1.7807977314968482e-13
46785,1.0000000000001779,-1.7785772854488682e-13,1.7785772854476027e-13
46786,1.0000000000001776,-1.7763568393996194e-13,1.7763568393983572e-13
46787,1.0000000000001774,-1.7741363933503706e-13,1.7741363933491114e-13
46788,1.0000000000001772,-1.7719159473011218e-13,1.771915947299866e-13
46789,1.000000000000177,-1.7696955012518732e-13,1.7696955012506204e-13
46790,1.0000000000001767,-1.7674750552026244e-13,1.767475055201375e-13
46791,1.0000000000001765,-1.7652546091533756e-13,1.765254609152129e-13
46792,1.0000000000001763,-1.7630341631041268e-13,1.7630341631028836e-13
46793,1.000000000000176,-1.7608137170548783e-13,1.760813717053638e-13
46794,1.0000000000001759,-1.7585932710056295e-13,1.7585932710043926e-13
46795,1.0000000000001756,-1.7563728249563807e-13,1.7563728249551468e-13
46796,1.0000000000001754,-1.754152378907132e-13,1.754152378905901e-13
46797,1.0000000000001752,-1.751931932857883e-13,1.7519319328566555e-13
46798,1.000000000000175,-1.7497114868086343e-13,1.7497114868074097e-13
46799,1.0000000000001747,-1.7474910407593858e-13,1.7474910407581642e-13
46800,1.0000000000001745,-1.745270594710137e-13,1.7452705947089184e-13
46801,1.0000000000001743,-1.7430501486608882e-13,1.743050148659673e-13
46802,1.000000000000174,-1.7408297026116394e-13,1.7408297026104272e-13
46803,1.0000000000001739,-1.7386092565623906e-13,1.7386092565611814e-13
46804,1.0000000000001736,-1.7363888105131418e-13,1.7363888105119356e-13
46805,1.0000000000001734,-1.734168364463893e-13,1.73416836446269e-13
46806,1.0000000000001732,-1.7319479184146442e-13,1.7319479184134443e-13
46807,1.000000000000173,-1.7297274723653956e-13,1.7297274723641988e-13
46808,1.0000000000001728,-1.7275070263161468e-13,1.727507026314953e-13
46809,1.0000000000001725,-1.725286580266898e-13,1.7252865802657073e-13
46810,1.0000000000001723,-1.7230661342176492e-13,1.7230661342164618e-13
46811,1.000000000000172,-1.7208456881684004e-13,1.720845688167216e-13
46812,1.0000000000001719,-1.7186252421191516e-13,1.7186252421179702e-13
46813,1.0000000000001716,-1.7164047960699028e-13,1.7164047960687245e-13
46814,1.0000000000001714,-1.714184350020654e-13,1.7141843500194787e-13
46815,1.0000000000001712,-1.7119639039714052e-13,1.711963903970233e-13
46816,1.000000000000171,-1.7097434579221564e-13,1.7097434579209872e-13
46817,1.0000000000001708,-1.7075230118729076e-13,1.7075230118717414e-13
46818,1.0000000000001705,-1.7053025658236588e-13,1.7053025658224956e-13
46819,1.0000000000001703,-1.70308211977441e-13,1.7030821197732498e-13
46820,1.00000000000017,-1.7008616737251612e-13,1.700861673724004e-13
46821,1.0000000000001699,-1.6986412276759124e-13,1.6986412276747583e-13
46822,1.0000000000001696,-1.6964207816266636e-13,1.6964207816255125e-13
46823,1.0000000000001694,-1.6942003355774148e-13,1.6942003355762668e-13
46824,1.0000000000001692,-1.691979889528166e-13,1.691979889527021e-13
46825,1.000000000000169,-1.6897594434789172e-13,1.6897594434777752e-13
46826,1.0000000000001688,-1.6875389974296684e-13,1.6875389974285295e-13
46827,1.0000000000001685,-1.6853185513804196e-13,1.6853185513792834e-13
46828,1.0000000000001683,-1.6830981053311709e-13,1.6830981053300377e-13
46829,1.000000000000168,-1.680877659281922e-13,1.680877659280792e-13
46830,1.0000000000001679,-1.678657213232673e-13,1.678657213231546e-13
46831,1.0000000000001676,-1.6764367671834242e-13,1.6764367671823e-13
46832,1.0000000000001674,-1.6742163211341754e-13,1.674216321133054e-13
46833,1.0000000000001672,-1.6719958750849266e-13,1.6719958750838083e-13
46834,1.000000000000167,-1.6697754290356778e-13,1.6697754290345625e-13
46835,1.0000000000001668,-1.667554982986429e-13,1.6675549829853168e-13
46836,1.0000000000001665,-1.6653345369371802e-13,1.6653345369360708e-13
46837,1.0000000000001663,-1.6631140908879314e-13,1.663114090886825e-13
46838,1.000000000000166,-1.6608936448386824e-13,1.660893644837579e-13
46839,1.0000000000001659,-1.6586731987894336e-13,1.6586731987883332e-13
46840,1.0000000000001656,-1.6564527527401848e-13,1.6564527527390872e-13
46841,1.0000000000001654,-1.654232306690936e-13,1.6542323066898414e-13
46842,1.0000000000001652,-1.6520118606416872e-13,1.6520118606405956e-13
46843,1.000000000000165,-1.6497914145924384e-13,1.6497914145913496e-13
46844,1.0000000000001648,-1.6475709685431893e-13,1.6475709685421036e-13
46845,1.0000000000001645,-1.6453505224939405e-13,1.6453505224928576e-13
46846,1.0000000000001643,-1.6431300764446917e-13,1.6431300764436118e-13
46847,1.000000000000164,-1.640909630395443e-13,1.6409096303943658e-13
46848,1.0000000000001639,-1.6386891843461939e-13,1.6386891843451198e-13
46849,1.0000000000001636,-1.636468738296945e-13,1.6364687382958737e-13
46850,1.0000000000001634,-1.6342482922476963e-13,1.634248292246628e-13
46851,1.0000000000001632,-1.6320278461984475e-13,1.632027846197382e-13
46852,1.000000000000163,-1.6298074001491984e-13,1.629807400148136e-13
46853,1.0000000000001628,-1.6275869540999496e-13,1.62758695409889e-13
46854,1.0000000000001625,-1.6253665080507008e-13,1.6253665080496441e-13
46855,1.0000000000001623,-1.623146062001452e-13,1.623146062000398e-13
46856,1.000000000000162,-1.620925615952203e-13,1.620925615951152e-13
46857,1.0000000000001619,-1.6187051699029542e-13,1.618705169901906e-13
46858,1.0000000000001616,-1.6164847238537054e-13,1.6164847238526603e-13
46859,1.0000000000001614,-1.6142642778044563e-13,1.614264277803414e-13
46860,1.0000000000001612,-1.6120438317552075e-13,1.612043831754168e-13
46861,1.000000000000161,-1.6098233857059587e-13,1.6098233857049222e-13
46862,1.0000000000001608,-1.6076029396567097e-13,1.607602939655676e-13
46863,1.0000000000001605,-1.605382493607461e-13,1.60538249360643e-13
46864,1.0000000000001603,-1.603162047558212e-13,1.603162047557184e-13
46865,1.00000000000016,-1.600941601508963e-13,1.600941601507938e-13
46866,1.0000000000001599,-1.5987211554597142e-13,1.5987211554586919e-13
46867,1.0000000000001597,-1.5965007094104654e-13,1.5965007094094459e-13
46868,1.0000000000001594,-1.5942802633612164e-13,1.5942802633601996e-13
46869,1.0000000000001592,-1.5920598173119676e-13,1.5920598173109538e-13
46870,1.000000000000159,-1.5898393712627185e-13,1.5898393712617075e-13
46871,1.0000000000001588,-1.5876189252134697e-13,1.5876189252124615e-13
46872,1.0000000000001585,-1.585398479164221e-13,1.5853984791632155e-13
46873,1.0000000000001583,-1.583178033114972e-13,1.5831780331139692e-13
46874,1.000000000000158,-1.580957587065723e-13,1.5809575870647234e-13
46875,1.0000000000001579,-1.578737141016474e-13,1.5787371410154772e-13
46876,1.0000000000001577,-1.5765166949672252e-13,1.5765166949662312e-13
46877,1.0000000000001574,-1.5742962489179762e-13,1.574296248916985e-13
46878,1.0000000000001572,-1.5720758028687274e-13,1.5720758028677389e-13
46879,1.000000000000157,-1.5698553568194783e-13,1.5698553568184926e-13
46880,1.0000000000001568,-1.5676349107702295e-13,1.5676349107692466e-13
46881,1.0000000000001565,-1.5654144647209805e-13,1.5654144647200003e-13
46882,1.0000000000001563,-1.5631940186717317e-13,1.5631940186707543e-13
46883,1.000000000000156,-1.5609735726224826e-13,1.560973572621508e-13
46884,1.0000000000001559,-1.5587531265732338e-13,1.558753126572262e-13
46885,1.0000000000001557,-1.5565326805239848e-13,1.5565326805230157e-13
46886,1.0000000000001554,-1.554312234474736e-13,1.5543122344737697e-13
46887,1.0000000000001552,-1.552091788425487e-13,1.5520917884245234e-13
46888,1.000000000000155,-1.5498713423762381e-13,1.5498713423752774e-13
46889,1.0000000000001548,-1.547650896326989e-13,1.547650896326031e-13
46890,1.0000000000001545,-1.5454304502777403e-13,1.545430450276785e-13
46891,1.0000000000001543,-1.5432100042284912e-13,1.5432100042275386e-13
46892,1.000000000000154,-1.5409895581792424e-13,1.5409895581782925e-13
46893,1.0000000000001539,-1.5387691121299934e-13,1.5387691121290463e-13
46894,1.0000000000001537,-1.5365486660807443e-13,1.5365486660798e-13
46895,1.0000000000001534,-1.5343282200314955e-13,1.534328220030554e-13
46896,1.0000000000001532,-1.5321077739822465e-13,1.5321077739813074e-13
46897,1.000000000000153,-1.5298873279329977e-13,1.5298873279320614e-13
46898,1.0000000000001528,-1.5276668818837486e-13,1.5276668818828151e-13
46899,1.0000000000001525,-1.5254464358344996e-13,1.5254464358335689e-13
46900,1.0000000000001523,-1.5232259897852508e-13,1.5232259897843226e-13
46901,1.000000000000152,-1.5210055437360017e-13,1.5210055437350763e-13
46902,1.0000000000001519,-1.5187850976867527e-13,1.51878509768583e-13
